"MSTI_VAR","MSTI Variables","COU","Country","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"B_AERO","BERD performed in the aerospace industry (current PPP $)","FRA","France","2015","2015","USD","US Dollar","6","Millions",,,3858.48038106824,"e","Estimated value"
"B_AERO","BERD performed in the aerospace industry (current PPP $)","DEU","Germany","2015","2015","USD","US Dollar","6","Millions",,,2194.33213086161,,
"B_AERO","BERD performed in the aerospace industry (current PPP $)","ISL","Iceland","2015","2015","USD","US Dollar","6","Millions",,,0.08806733820314,,
"B_AERO","BERD performed in the aerospace industry (current PPP $)","ITA","Italy","2015","2015","USD","US Dollar","6","Millions",,,991.339943490401,,
"B_AERO","BERD performed in the aerospace industry (current PPP $)","JPN","Japan","2015","2015","USD","US Dollar","6","Millions",,,657.266039722985,,
"B_AERO","BERD performed in the aerospace industry (current PPP $)","KOR","Korea","2015","2015","USD","US Dollar","6","Millions",,,275.118330958311,,
"B_AERO","BERD performed in the aerospace industry (current PPP $)","MEX","Mexico","2015","2015","USD","US Dollar","6","Millions",,,29.6798023831061,,
"B_AERO","BERD performed in the aerospace industry (current PPP $)","NOR","Norway","2015","2015","USD","US Dollar","6","Millions",,,1.10777080314773,,
"B_AERO","BERD performed in the aerospace industry (current PPP $)","POL","Poland","2015","2015","USD","US Dollar","6","Millions",,,104.723737590195,,
"B_AERO","BERD performed in the aerospace industry (current PPP $)","ESP","Spain","2015","2015","USD","US Dollar","6","Millions",,,598.082898906666,,
"B_AERO","BERD performed in the aerospace industry (current PPP $)","GBR","United Kingdom","2015","2015","USD","US Dollar","6","Millions",,,2110.44660351856,,
"B_AERO","BERD performed in the aerospace industry (current PPP $)","USA","United States","2015","2015","USD","US Dollar","6","Millions",,,27464,"d","Definition differs"
"B_AERO","BERD performed in the aerospace industry (current PPP $)","EST","Estonia","2015","2015","USD","US Dollar","6","Millions",,,0,,
"B_AERO","BERD performed in the aerospace industry (current PPP $)","ROU","Romania","2015","2015","USD","US Dollar","6","Millions",,,0.73446966995798,,
"B_AERO","BERD performed in the aerospace industry (current PPP $)","SVN","Slovenia","2015","2015","USD","US Dollar","6","Millions",,,1.81470532242838,,
"B_XAERO","Percentage of BERD performed in the aerospace industry","AUT","Austria","2015","2015","PC","Percentage","0","Units",,,0.77915707806694,,
"B_XAERO","Percentage of BERD performed in the aerospace industry","CAN","Canada","2015","2015","PC","Percentage","0","Units",,,9.1752998403327,"d; e","Definition differs; Estimated value"
"B_XAERO","Percentage of BERD performed in the aerospace industry","CZE","Czech Republic","2015","2015","PC","Percentage","0","Units",,,1.27767783473134,,
"B_XAERO","Percentage of BERD performed in the aerospace industry","FIN","Finland","2015","2015","PC","Percentage","0","Units",,,0.18777950732587,,
"B_XAERO","Percentage of BERD performed in the aerospace industry","FRA","France","2015","2015","PC","Percentage","0","Units",,,9.82320600495969,"e","Estimated value"
"B_XAERO","Percentage of BERD performed in the aerospace industry","DEU","Germany","2015","2015","PC","Percentage","0","Units",,,2.80056437852737,,
"B_XAERO","Percentage of BERD performed in the aerospace industry","ISL","Iceland","2015","2015","PC","Percentage","0","Units",,,0.03985461038133,,
"B_XAERO","Percentage of BERD performed in the aerospace industry","ITA","Italy","2015","2015","PC","Percentage","0","Units",,,5.68118326297492,,
"B_XAERO","Percentage of BERD performed in the aerospace industry","JPN","Japan","2015","2015","PC","Percentage","0","Units",,,0.49682351965494,,
"B_XAERO","Percentage of BERD performed in the aerospace industry","KOR","Korea","2015","2015","PC","Percentage","0","Units",,,0.4612713555107,,
"B_XAERO","Percentage of BERD performed in the aerospace industry","MEX","Mexico","2015","2015","PC","Percentage","0","Units",,,0.84869315943103,,
"B_XAERO","Percentage of BERD performed in the aerospace industry","NOR","Norway","2015","2015","PC","Percentage","0","Units",,,0.03390332005967,,
"B_XAERO","Percentage of BERD performed in the aerospace industry","POL","Poland","2015","2015","PC","Percentage","0","Units",,,2.19701833226336,,
"B_XAERO","Percentage of BERD performed in the aerospace industry","ESP","Spain","2015","2015","PC","Percentage","0","Units",,,5.74367302749541,,
"B_XAERO","Percentage of BERD performed in the aerospace industry","GBR","United Kingdom","2015","2015","PC","Percentage","0","Units",,,6.99634190718787,,
"B_XAERO","Percentage of BERD performed in the aerospace industry","USA","United States","2015","2015","PC","Percentage","0","Units",,,7.71848766655144,"d","Definition differs"
"B_XAERO","Percentage of BERD performed in the aerospace industry","EST","Estonia","2015","2015","PC","Percentage","0","Units",,,0,,
"B_XAERO","Percentage of BERD performed in the aerospace industry","ROU","Romania","2015","2015","PC","Percentage","0","Units",,,0.07981091154389,,
"B_XAERO","Percentage of BERD performed in the aerospace industry","SVN","Slovenia","2015","2015","PC","Percentage","0","Units",,,0.16600598845084,,
"B_DRUG","BERD performed in the pharmaceutical industry (current PPP $)","AUT","Austria","2015","2015","USD","US Dollar","6","Millions",,,368.100947521003,,
"B_DRUG","BERD performed in the pharmaceutical industry (current PPP $)","BEL","Belgium","2015","2015","USD","US Dollar","6","Millions",,,1989.83653317064,,
"B_DRUG","BERD performed in the pharmaceutical industry (current PPP $)","CAN","Canada","2015","2015","USD","US Dollar","6","Millions",,,400.63966320935,"d","Definition differs"
"B_DRUG","BERD performed in the pharmaceutical industry (current PPP $)","CZE","Czech Republic","2015","2015","USD","US Dollar","6","Millions",,,86.9150599558109,,
"B_DRUG","BERD performed in the pharmaceutical industry (current PPP $)","DNK","Denmark","2015","2015","USD","US Dollar","6","Millions",,,1239.01246053718,,
"B_DRUG","BERD performed in the pharmaceutical industry (current PPP $)","FIN","Finland","2015","2015","USD","US Dollar","6","Millions",,,143.250044514125,,
"B_DRUG","BERD performed in the pharmaceutical industry (current PPP $)","FRA","France","2015","2015","USD","US Dollar","6","Millions",,,1100.22475563751,"e","Estimated value"
"B_DRUG","BERD performed in the pharmaceutical industry (current PPP $)","DEU","Germany","2015","2015","USD","US Dollar","6","Millions",,,5085.40006425807,,
"B_DRUG","BERD performed in the pharmaceutical industry (current PPP $)","GRC","Greece","2015","2015","USD","US Dollar","6","Millions",,,69.3045173602454,,
"B_DRUG","BERD performed in the pharmaceutical industry (current PPP $)","HUN","Hungary","2015","2015","USD","US Dollar","6","Millions",,,406.872414882838,,
"B_DRUG","BERD performed in the pharmaceutical industry (current PPP $)","ISL","Iceland","2015","2015","USD","US Dollar","6","Millions",,,0.99058142010887,,
"B_DRUG","BERD performed in the pharmaceutical industry (current PPP $)","IRL","Ireland","2015","2015","USD","US Dollar","6","Millions",,,179.129729169389,,
"B_DRUG","BERD performed in the pharmaceutical industry (current PPP $)","ITA","Italy","2015","2015","USD","US Dollar","6","Millions",,,729.59153333237,,
"B_DRUG","BERD performed in the pharmaceutical industry (current PPP $)","JPN","Japan","2015","2015","USD","US Dollar","6","Millions",,,14091.1327542011,,
"B_DRUG","BERD performed in the pharmaceutical industry (current PPP $)","KOR","Korea","2015","2015","USD","US Dollar","6","Millions",,,1576.44145909837,,
"B_DRUG","BERD performed in the pharmaceutical industry (current PPP $)","MEX","Mexico","2015","2015","USD","US Dollar","6","Millions",,,267.71836498201,,
"B_DRUG","BERD performed in the pharmaceutical industry (current PPP $)","NLD","Netherlands","2015","2015","USD","US Dollar","6","Millions",,,318.577992087405,,
"B_DRUG","BERD performed in the pharmaceutical industry (current PPP $)","NOR","Norway","2015","2015","USD","US Dollar","6","Millions",,,33.2532653817619,,
"B_DRUG","BERD performed in the pharmaceutical industry (current PPP $)","POL","Poland","2015","2015","USD","US Dollar","6","Millions",,,215.96437443519,,
"B_DRUG","BERD performed in the pharmaceutical industry (current PPP $)","PRT","Portugal","2015","2015","USD","US Dollar","6","Millions",,,127.480008925601,,
"B_DRUG","BERD performed in the pharmaceutical industry (current PPP $)","SVK","Slovak Republic","2015","2015","USD","US Dollar","6","Millions",,,6.32734717668666,,
"B_DRUG","BERD performed in the pharmaceutical industry (current PPP $)","ESP","Spain","2015","2015","USD","US Dollar","6","Millions",,,892.818502997735,,
"B_DRUG","BERD performed in the pharmaceutical industry (current PPP $)","SWE","Sweden","2015","2015","USD","US Dollar","6","Millions",,,861.053987297133,"e","Estimated value"
"B_DRUG","BERD performed in the pharmaceutical industry (current PPP $)","CHE","Switzerland","2015","2015","USD","US Dollar","6","Millions",,,4481.90904216597,,
"B_DRUG","BERD performed in the pharmaceutical industry (current PPP $)","TUR","Turkey","2015","2015","USD","US Dollar","6","Millions",,,201.577016816302,,
"B_DRUG","BERD performed in the pharmaceutical industry (current PPP $)","GBR","United Kingdom","2015","2015","USD","US Dollar","6","Millions",,,560.397811500958,,
"B_DRUG","BERD performed in the pharmaceutical industry (current PPP $)","USA","United States","2015","2015","USD","US Dollar","6","Millions",,,58675,"d","Definition differs"
"B_DRUG","BERD performed in the pharmaceutical industry (current PPP $)","CHN","China (People's Republic of)","2015","2015","USD","US Dollar","6","Millions",,,12694.4764070677,,
"B_DRUG","BERD performed in the pharmaceutical industry (current PPP $)","EST","Estonia","2015","2015","USD","US Dollar","6","Millions",,,1.63647531588732,,
"B_DRUG","BERD performed in the pharmaceutical industry (current PPP $)","ROU","Romania","2015","2015","USD","US Dollar","6","Millions",,,27.8863877392154,,
"B_DRUG","BERD performed in the pharmaceutical industry (current PPP $)","SVN","Slovenia","2015","2015","USD","US Dollar","6","Millions",,,308.0411876341,,
"B_DRUG","BERD performed in the pharmaceutical industry (current PPP $)","TWN","Chinese Taipei","2015","2015","USD","US Dollar","6","Millions",,,457.120522461904,,
"B_XDRUG","Percentage of BERD performed in the pharmaceutical industry","AUT","Austria","2015","2015","PC","Percentage","0","Units",,,3.92032367058532,,
"B_XDRUG","Percentage of BERD performed in the pharmaceutical industry","BEL","Belgium","2015","2015","PC","Percentage","0","Units",,,22.489501670632,,
"B_XDRUG","Percentage of BERD performed in the pharmaceutical industry","CAN","Canada","2015","2015","PC","Percentage","0","Units",,,2.78489473097917,"d","Definition differs"
"B_XDRUG","Percentage of BERD performed in the pharmaceutical industry","CZE","Czech Republic","2015","2015","PC","Percentage","0","Units",,,2.3349157112763,,
"B_XDRUG","Percentage of BERD performed in the pharmaceutical industry","DNK","Denmark","2015","2015","PC","Percentage","0","Units",,,22.9164028667663,,
"B_XDRUG","Percentage of BERD performed in the pharmaceutical industry","FIN","Finland","2015","2015","PC","Percentage","0","Units",,,3.21201788846886,,
"B_XDRUG","Percentage of BERD performed in the pharmaceutical industry","FRA","France","2015","2015","PC","Percentage","0","Units",,,2.80103391983336,"e","Estimated value"
"B_XDRUG","Percentage of BERD performed in the pharmaceutical industry","DEU","Germany","2015","2015","PC","Percentage","0","Units",,,6.49035306470666,,
"B_XDRUG","Percentage of BERD performed in the pharmaceutical industry","GRC","Greece","2015","2015","PC","Percentage","0","Units",,,7.51437881728663,,
"B_XDRUG","Percentage of BERD performed in the pharmaceutical industry","HUN","Hungary","2015","2015","PC","Percentage","0","Units",,,15.6745508580785,,
"B_XDRUG","Percentage of BERD performed in the pharmaceutical industry","ISL","Iceland","2015","2015","PC","Percentage","0","Units",,,0.44828465756919,,
"B_XDRUG","Percentage of BERD performed in the pharmaceutical industry","IRL","Ireland","2015","2015","PC","Percentage","0","Units",,,6.49350649350649,,
"B_XDRUG","Percentage of BERD performed in the pharmaceutical industry","ITA","Italy","2015","2015","PC","Percentage","0","Units",,,4.18115222249814,,
"B_XDRUG","Percentage of BERD performed in the pharmaceutical industry","JPN","Japan","2015","2015","PC","Percentage","0","Units",,,10.6514040704397,,
"B_XDRUG","Percentage of BERD performed in the pharmaceutical industry","KOR","Korea","2015","2015","PC","Percentage","0","Units",,,2.64310737197572,,
"B_XDRUG","Percentage of BERD performed in the pharmaceutical industry","MEX","Mexico","2015","2015","PC","Percentage","0","Units",,,7.65539952326708,,
"B_XDRUG","Percentage of BERD performed in the pharmaceutical industry","NLD","Netherlands","2015","2015","PC","Percentage","0","Units",,,3.36383059318724,,
"B_XDRUG","Percentage of BERD performed in the pharmaceutical industry","NOR","Norway","2015","2015","PC","Percentage","0","Units",,,1.01771602579118,,
"B_XDRUG","Percentage of BERD performed in the pharmaceutical industry","POL","Poland","2015","2015","PC","Percentage","0","Units",,,4.53075587892622,,
"B_XDRUG","Percentage of BERD performed in the pharmaceutical industry","PRT","Portugal","2015","2015","PC","Percentage","0","Units",,,7.19215615147434,,
"B_XDRUG","Percentage of BERD performed in the pharmaceutical industry","SVK","Slovak Republic","2015","2015","PC","Percentage","0","Units",,,1.19965156987604,,
"B_XDRUG","Percentage of BERD performed in the pharmaceutical industry","ESP","Spain","2015","2015","PC","Percentage","0","Units",,,8.57415847116067,,
"B_XDRUG","Percentage of BERD performed in the pharmaceutical industry","SWE","Sweden","2015","2015","PC","Percentage","0","Units",,,7.97486498394782,"e","Estimated value"
"B_XDRUG","Percentage of BERD performed in the pharmaceutical industry","CHE","Switzerland","2015","2015","PC","Percentage","0","Units",,,35.3586090831086,,
"B_XDRUG","Percentage of BERD performed in the pharmaceutical industry","TUR","Turkey","2015","2015","PC","Percentage","0","Units",,,2.27244944111799,,
"B_XDRUG","Percentage of BERD performed in the pharmaceutical industry","GBR","United Kingdom","2015","2015","PC","Percentage","0","Units",,,1.85777488364967,,
"B_XDRUG","Percentage of BERD performed in the pharmaceutical industry","USA","United States","2015","2015","PC","Percentage","0","Units",,,16.4900329098058,"d","Definition differs"
"B_XDRUG","Percentage of BERD performed in the pharmaceutical industry","CHN","China (People's Republic of)","2015","2015","PC","Percentage","0","Units",,,4.05701148972166,,
"B_XDRUG","Percentage of BERD performed in the pharmaceutical industry","EST","Estonia","2015","2015","PC","Percentage","0","Units",,,0.63069200430262,,
"B_XDRUG","Percentage of BERD performed in the pharmaceutical industry","ROU","Romania","2015","2015","PC","Percentage","0","Units",,,3.03026539579284,,
"B_XDRUG","Percentage of BERD performed in the pharmaceutical industry","SVN","Slovenia","2015","2015","PC","Percentage","0","Units",,,28.1790554117845,,
"B_XDRUG","Percentage of BERD performed in the pharmaceutical industry","TWN","Chinese Taipei","2015","2015","PC","Percentage","0","Units",,,1.74474558138358,,
"B_SERV","BERD performed in service industries (current PPP $)","AUS","Australia","2015","2015","USD","US Dollar","6","Millions",,,6670.26816600031,,
"B_SERV","BERD performed in service industries (current PPP $)","AUT","Austria","2015","2015","USD","US Dollar","6","Millions",,,3464.48775582287,,
"B_SERV","BERD performed in service industries (current PPP $)","BEL","Belgium","2015","2015","USD","US Dollar","6","Millions",,,3819.53353623117,,
"B_SERV","BERD performed in service industries (current PPP $)","CAN","Canada","2015","2015","USD","US Dollar","6","Millions",,,7869.81781909377,"d; e","Definition differs; Estimated value"
"B_SERV","BERD performed in service industries (current PPP $)","CZE","Czech Republic","2015","2015","USD","US Dollar","6","Millions",,,1685.72194783051,,
"B_SERV","BERD performed in service industries (current PPP $)","DNK","Denmark","2015","2015","USD","US Dollar","6","Millions",,,2307.55630428038,,
"B_SERV","BERD performed in service industries (current PPP $)","FIN","Finland","2015","2015","USD","US Dollar","6","Millions",,,1302.1429046334,,
"B_SERV","BERD performed in service industries (current PPP $)","FRA","France","2015","2015","USD","US Dollar","6","Millions",,,18153.4678743882,"e","Estimated value"
"B_SERV","BERD performed in service industries (current PPP $)","DEU","Germany","2015","2015","USD","US Dollar","6","Millions",,,11096.3532241344,,
"B_SERV","BERD performed in service industries (current PPP $)","GRC","Greece","2015","2015","USD","US Dollar","6","Millions",,,649.68879307377,,
"B_SERV","BERD performed in service industries (current PPP $)","HUN","Hungary","2015","2015","USD","US Dollar","6","Millions",,,1477.71070969168,,
"B_SERV","BERD performed in service industries (current PPP $)","ISL","Iceland","2015","2015","USD","US Dollar","6","Millions",,,174.33598909081,,
"B_SERV","BERD performed in service industries (current PPP $)","IRL","Ireland","2015","2015","USD","US Dollar","6","Millions",,,1664.0534151115,,
"B_SERV","BERD performed in service industries (current PPP $)","ITA","Italy","2015","2015","USD","US Dollar","6","Millions",,,4867.19340647712,,
"B_SERV","BERD performed in service industries (current PPP $)","JPN","Japan","2015","2015","USD","US Dollar","6","Millions",,,16044.7867965903,,
"B_SERV","BERD performed in service industries (current PPP $)","KOR","Korea","2015","2015","USD","US Dollar","6","Millions",,,4802.34443658015,,
"B_SERV","BERD performed in service industries (current PPP $)","MEX","Mexico","2015","2015","USD","US Dollar","6","Millions",,,1544.73586042175,,
"B_SERV","BERD performed in service industries (current PPP $)","NLD","Netherlands","2015","2015","USD","US Dollar","6","Millions",,,3627.02992714905,,
"B_SERV","BERD performed in service industries (current PPP $)","NZL","New Zealand","2015","2015","USD","US Dollar","6","Millions",,,565.922128399427,,
"B_SERV","BERD performed in service industries (current PPP $)","NOR","Norway","2015","2015","USD","US Dollar","6","Millions",,,1943.74500442133,,
"B_SERV","BERD performed in service industries (current PPP $)","POL","Poland","2015","2015","USD","US Dollar","6","Millions",,,2473.13493285242,,
"B_SERV","BERD performed in service industries (current PPP $)","PRT","Portugal","2015","2015","USD","US Dollar","6","Millions",,,1010.73252432118,,
"B_SERV","BERD performed in service industries (current PPP $)","SVK","Slovak Republic","2015","2015","USD","US Dollar","6","Millions",,,169.758357192913,,
"B_SERV","BERD performed in service industries (current PPP $)","ESP","Spain","2015","2015","USD","US Dollar","6","Millions",,,5180.61588019244,,
"B_SERV","BERD performed in service industries (current PPP $)","SWE","Sweden","2015","2015","USD","US Dollar","6","Millions",,,3178.26185439161,,
"B_SERV","BERD performed in service industries (current PPP $)","CHE","Switzerland","2015","2015","USD","US Dollar","6","Millions",,,4066.21431486835,,
"B_SERV","BERD performed in service industries (current PPP $)","TUR","Turkey","2015","2015","USD","US Dollar","6","Millions",,,4277.77750381018,,
"B_SERV","BERD performed in service industries (current PPP $)","GBR","United Kingdom","2015","2015","USD","US Dollar","6","Millions",,,17739.9126797952,,
"B_SERV","BERD performed in service industries (current PPP $)","USA","United States","2015","2015","USD","US Dollar","6","Millions",,,114677,"d; e","Definition differs; Estimated value"
"B_SERV","BERD performed in service industries (current PPP $)","CHL","Chile","2015","2015","USD","US Dollar","6","Millions",,,202.445180770126,,
"B_SERV","BERD performed in service industries (current PPP $)","EST","Estonia","2015","2015","USD","US Dollar","6","Millions",,,173.341717371305,,
"B_SERV","BERD performed in service industries (current PPP $)","ISR","Israel","2015","2015","USD","US Dollar","6","Millions",,,8391.26630038742,"d","Definition differs"
"B_SERV","BERD performed in service industries (current PPP $)","ROU","Romania","2015","2015","USD","US Dollar","6","Millions",,,506.823171802987,,
"B_SERV","BERD performed in service industries (current PPP $)","SVN","Slovenia","2015","2015","USD","US Dollar","6","Millions",,,310.536407452439,,
"B_SERV","BERD performed in service industries (current PPP $)","TWN","Chinese Taipei","2015","2015","USD","US Dollar","6","Millions",,,2131.95065637575,,
"B_XSERV","Percentage of BERD performed in service industries","AUS","Australia","2015","2015","PC","Percentage","0","Units",,,59.0210873205957,,
"B_XSERV","Percentage of BERD performed in service industries","AUT","Austria","2015","2015","PC","Percentage","0","Units",,,36.8972518193001,,
"B_XSERV","Percentage of BERD performed in service industries","BEL","Belgium","2015","2015","PC","Percentage","0","Units",,,43.1690766614041,,
"B_XSERV","Percentage of BERD performed in service industries","CAN","Canada","2015","2015","PC","Percentage","0","Units",,,54.704055016909,"d; e","Definition differs; Estimated value"
"B_XSERV","Percentage of BERD performed in service industries","CZE","Czech Republic","2015","2015","PC","Percentage","0","Units",,,45.2858073483914,,
"B_XSERV","Percentage of BERD performed in service industries","DNK","Denmark","2015","2015","PC","Percentage","0","Units",,,42.6798693240814,,
"B_XSERV","Percentage of BERD performed in service industries","FIN","Finland","2015","2015","PC","Percentage","0","Units",,,29.1972426061819,,
"B_XSERV","Percentage of BERD performed in service industries","FRA","France","2015","2015","PC","Percentage","0","Units",,,46.2164471561113,"e","Estimated value"
"B_XSERV","Percentage of BERD performed in service industries","DEU","Germany","2015","2015","PC","Percentage","0","Units",,,14.161963512272,,
"B_XSERV","Percentage of BERD performed in service industries","GRC","Greece","2015","2015","PC","Percentage","0","Units",,,70.4428497658434,,
"B_XSERV","Percentage of BERD performed in service industries","HUN","Hungary","2015","2015","PC","Percentage","0","Units",,,56.9280462998683,,
"B_XSERV","Percentage of BERD performed in service industries","ISL","Iceland","2015","2015","PC","Percentage","0","Units",,,78.8952302002296,,
"B_XSERV","Percentage of BERD performed in service industries","IRL","Ireland","2015","2015","PC","Percentage","0","Units",,,60.3224361845052,,
"B_XSERV","Percentage of BERD performed in service industries","ITA","Italy","2015","2015","PC","Percentage","0","Units",,,27.8929724360566,,
"B_XSERV","Percentage of BERD performed in service industries","JPN","Japan","2015","2015","PC","Percentage","0","Units",,,12.1281596288693,,
"B_XSERV","Percentage of BERD performed in service industries","KOR","Korea","2015","2015","PC","Percentage","0","Units",,,8.05174966049883,,
"B_XSERV","Percentage of BERD performed in service industries","MEX","Mexico","2015","2015","PC","Percentage","0","Units",,,44.1716808267557,,
"B_XSERV","Percentage of BERD performed in service industries","NLD","Netherlands","2015","2015","PC","Percentage","0","Units",,,38.2974170670342,,
"B_XSERV","Percentage of BERD performed in service industries","NZL","New Zealand","2015","2015","PC","Percentage","0","Units",,,52.1223470661673,,
"B_XSERV","Percentage of BERD performed in service industries","NOR","Norway","2015","2015","PC","Percentage","0","Units",,,59.4883064366994,,
"B_XSERV","Percentage of BERD performed in service industries","POL","Poland","2015","2015","PC","Percentage","0","Units",,,51.8843474332454,,
"B_XSERV","Percentage of BERD performed in service industries","PRT","Portugal","2015","2015","PC","Percentage","0","Units",,,57.0234204057376,,
"B_XSERV","Percentage of BERD performed in service industries","SVK","Slovak Republic","2015","2015","PC","Percentage","0","Units",,,32.1858235401423,,
"B_XSERV","Percentage of BERD performed in service industries","ESP","Spain","2015","2015","PC","Percentage","0","Units",,,49.7519052145968,,
"B_XSERV","Percentage of BERD performed in service industries","SWE","Sweden","2015","2015","PC","Percentage","0","Units",,,29.4362601489914,,
"B_XSERV","Percentage of BERD performed in service industries","CHE","Switzerland","2015","2015","PC","Percentage","0","Units",,,32.0791165226521,,
"B_XSERV","Percentage of BERD performed in service industries","TUR","Turkey","2015","2015","PC","Percentage","0","Units",,,48.2249080341305,,
"B_XSERV","Percentage of BERD performed in service industries","GBR","United Kingdom","2015","2015","PC","Percentage","0","Units",,,58.8095876505851,,
"B_XSERV","Percentage of BERD performed in service industries","USA","United States","2015","2015","PC","Percentage","0","Units",,,32.2288454026041,"d; e","Definition differs; Estimated value"
"B_XSERV","Percentage of BERD performed in service industries","CHL","Chile","2015","2015","PC","Percentage","0","Units",,,38.0221948681216,,
"B_XSERV","Percentage of BERD performed in service industries","EST","Estonia","2015","2015","PC","Percentage","0","Units",,,66.8053065614916,,
"B_XSERV","Percentage of BERD performed in service industries","ISR","Israel","2015","2015","PC","Percentage","0","Units",,,77.7491946078631,"d","Definition differs"
"B_XSERV","Percentage of BERD performed in service industries","ROU","Romania","2015","2015","PC","Percentage","0","Units",,,55.0737777034067,,
"B_XSERV","Percentage of BERD performed in service industries","SVN","Slovenia","2015","2015","PC","Percentage","0","Units",,,28.4073136459044,,
"B_XSERV","Percentage of BERD performed in service industries","TWN","Chinese Taipei","2015","2015","PC","Percentage","0","Units",,,8.13726644213269,,
"H_PPP","Higher Education Expenditure on R&D (HERD) at current PPP $","AUS","Australia","2015","2015","USD","US Dollar","6","Millions",,,6477.94464450922,"e","Estimated value"
"H_PPP","Higher Education Expenditure on R&D (HERD) at current PPP $","AUT","Austria","2015","2015","USD","US Dollar","6","Millions",,,3090.67179894876,,
"H_PPP","Higher Education Expenditure on R&D (HERD) at current PPP $","BEL","Belgium","2015","2015","USD","US Dollar","6","Millions",,,2571.76505808342,,
"H_PPP","Higher Education Expenditure on R&D (HERD) at current PPP $","CAN","Canada","2015","2015","USD","US Dollar","6","Millions",,,10612.9446784157,,
"H_PPP","Higher Education Expenditure on R&D (HERD) at current PPP $","CZE","Czech Republic","2015","2015","USD","US Dollar","6","Millions",,,1707.26977862802,,
"H_PPP","Higher Education Expenditure on R&D (HERD) at current PPP $","DNK","Denmark","2015","2015","USD","US Dollar","6","Millions",,,2891.12035630927,,
"H_PPP","Higher Education Expenditure on R&D (HERD) at current PPP $","FIN","Finland","2015","2015","USD","US Dollar","6","Millions",,,1631.39762233202,,
"H_PPP","Higher Education Expenditure on R&D (HERD) at current PPP $","FRA","France","2015","2015","USD","US Dollar","6","Millions",,,13553.5116486189,,
"H_PPP","Higher Education Expenditure on R&D (HERD) at current PPP $","DEU","Germany","2015","2015","USD","US Dollar","6","Millions",,,19724.8373839205,,
"H_PPP","Higher Education Expenditure on R&D (HERD) at current PPP $","GRC","Greece","2015","2015","USD","US Dollar","6","Millions",,,1057.25519291481,,
"H_PPP","Higher Education Expenditure on R&D (HERD) at current PPP $","HUN","Hungary","2015","2015","USD","US Dollar","6","Millions",,,428.183489440093,"d","Definition differs"
"H_PPP","Higher Education Expenditure on R&D (HERD) at current PPP $","ISL","Iceland","2015","2015","USD","US Dollar","6","Millions",,,104.2576376584,,
"H_PPP","Higher Education Expenditure on R&D (HERD) at current PPP $","IRL","Ireland","2015","2015","USD","US Dollar","6","Millions",,,913.499984062976,"e","Estimated value"
"H_PPP","Higher Education Expenditure on R&D (HERD) at current PPP $","ITA","Italy","2015","2015","USD","US Dollar","6","Millions",,,7654.75303995524,"e","Estimated value"
"H_PPP","Higher Education Expenditure on R&D (HERD) at current PPP $","JPN","Japan","2015","2015","USD","US Dollar","6","Millions",,,20694.1943882302,,
"H_PPP","Higher Education Expenditure on R&D (HERD) at current PPP $","KOR","Korea","2015","2015","USD","US Dollar","6","Millions",,,6996.84651803917,,
"H_PPP","Higher Education Expenditure on R&D (HERD) at current PPP $","LUX","Luxembourg","2015","2015","USD","US Dollar","6","Millions",,,139.837150580515,,
"H_PPP","Higher Education Expenditure on R&D (HERD) at current PPP $","MEX","Mexico","2015","2015","USD","US Dollar","6","Millions",,,3124.54668417038,"e; p","Estimated value; Provisional value"
"H_PPP","Higher Education Expenditure on R&D (HERD) at current PPP $","NLD","Netherlands","2015","2015","USD","US Dollar","6","Millions",,,5425.4027665784,,
"H_PPP","Higher Education Expenditure on R&D (HERD) at current PPP $","NZL","New Zealand","2015","2015","USD","US Dollar","6","Millions",,,594.387672582392,,
"H_PPP","Higher Education Expenditure on R&D (HERD) at current PPP $","NOR","Norway","2015","2015","USD","US Dollar","6","Millions",,,1884.08651135,,
"H_PPP","Higher Education Expenditure on R&D (HERD) at current PPP $","POL","Poland","2015","2015","USD","US Dollar","6","Millions",,,2955.3854777077,,
"H_PPP","Higher Education Expenditure on R&D (HERD) at current PPP $","PRT","Portugal","2015","2015","USD","US Dollar","6","Millions",,,1740.11776848407,,
"H_PPP","Higher Education Expenditure on R&D (HERD) at current PPP $","SVK","Slovak Republic","2015","2015","USD","US Dollar","6","Millions",,,826.323443319411,,
"H_PPP","Higher Education Expenditure on R&D (HERD) at current PPP $","ESP","Spain","2015","2015","USD","US Dollar","6","Millions",,,5573.59819039833,,
"H_PPP","Higher Education Expenditure on R&D (HERD) at current PPP $","SWE","Sweden","2015","2015","USD","US Dollar","6","Millions",,,4137.93109634287,,
"H_PPP","Higher Education Expenditure on R&D (HERD) at current PPP $","CHE","Switzerland","2015","2015","USD","US Dollar","6","Millions",,,4763.10366334087,,
"H_PPP","Higher Education Expenditure on R&D (HERD) at current PPP $","TUR","Turkey","2015","2015","USD","US Dollar","6","Millions",,,7035.07253432931,,
"H_PPP","Higher Education Expenditure on R&D (HERD) at current PPP $","GBR","United Kingdom","2015","2015","USD","US Dollar","6","Millions",,,11567.8818347255,,
"H_PPP","Higher Education Expenditure on R&D (HERD) at current PPP $","USA","United States","2015","2015","USD","US Dollar","6","Millions",,,64642,"d","Definition differs"
